concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,case:concept:name,case:variant,case:variant-index,case:creator
Assign seriousness,complete,Value 13,2011-07-14 07:22:19+03:00,Assign seriousness,Value 13,Case1024,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 15,2011-07-15 10:40:41+03:00,Assign seriousness,Value 15,Case1024,Variant 4,4,Fluxicon Disco
Take in charge ticket,complete,Value 15,2011-07-15 12:44:17+03:00,Take in charge ticket,Value 15,Case1024,Variant 4,4,Fluxicon Disco
Resolve ticket,complete,Value 15,2011-07-18 08:33:09+03:00,Resolve ticket,Value 15,Case1024,Variant 4,4,Fluxicon Disco
Closed,complete,Value 5,2011-08-20 07:31:38+03:00,Closed,Value 5,Case1024,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-14 08:39:50+03:00,Assign seriousness,Value 13,Case2755,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 11,2011-07-14 08:57:33+03:00,Take in charge ticket,Value 11,Case2755,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 11,2011-07-14 09:08:19+03:00,Resolve ticket,Value 11,Case2755,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-08-16 08:40:19+03:00,Closed,Value 5,Case2755,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-14 10:17:31+03:00,Assign seriousness,Value 13,Case1047,Variant 17,17,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-15 07:34:30+03:00,Assign seriousness,Value 13,Case1047,Variant 17,17,Fluxicon Disco
Take in charge ticket,complete,Value 7,2011-07-15 09:49:56+03:00,Take in charge ticket,Value 7,Case1047,Variant 17,17,Fluxicon Disco
Wait,complete,Value 7,2011-07-15 09:51:05+03:00,Wait,Value 7,Case1047,Variant 17,17,Fluxicon Disco
Resolve ticket,complete,Value 2,2011-07-15 13:18:05+03:00,Resolve ticket,Value 2,Case1047,Variant 17,17,Fluxicon Disco
Closed,complete,Value 5,2011-08-27 10:20:45+03:00,Closed,Value 5,Case1047,Variant 17,17,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-14 10:42:00+03:00,Assign seriousness,Value 13,Case2868,Variant 5,5,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-07-14 12:23:47+03:00,Resolve ticket,Value 13,Case2868,Variant 5,5,Fluxicon Disco
Closed,complete,Value 5,2011-08-16 10:50:29+03:00,Closed,Value 5,Case2868,Variant 5,5,Fluxicon Disco
Assign seriousness,complete,Value 2,2011-07-14 12:22:44+03:00,Assign seriousness,Value 2,Case4438,Variant 9,9,Fluxicon Disco
Take in charge ticket,complete,Value 2,2011-07-14 14:06:11+03:00,Take in charge ticket,Value 2,Case4438,Variant 9,9,Fluxicon Disco
Resolve ticket,complete,Value 2,2011-07-14 14:18:17+03:00,Resolve ticket,Value 2,Case4438,Variant 9,9,Fluxicon Disco
Take in charge ticket,complete,Value 2,2011-07-14 15:45:47+03:00,Take in charge ticket,Value 2,Case4438,Variant 9,9,Fluxicon Disco
Resolve ticket,complete,Value 2,2011-07-15 12:18:51+03:00,Resolve ticket,Value 2,Case4438,Variant 9,9,Fluxicon Disco
Closed,complete,Value 5,2011-08-16 12:30:19+03:00,Closed,Value 5,Case4438,Variant 9,9,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-14 12:44:49+03:00,Assign seriousness,Value 13,Case4464,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 2,2011-07-15 10:17:15+03:00,Assign seriousness,Value 2,Case4464,Variant 4,4,Fluxicon Disco
Take in charge ticket,complete,Value 7,2011-07-15 10:56:30+03:00,Take in charge ticket,Value 7,Case4464,Variant 4,4,Fluxicon Disco
Resolve ticket,complete,Value 7,2011-07-15 10:57:53+03:00,Resolve ticket,Value 7,Case4464,Variant 4,4,Fluxicon Disco
Closed,complete,Value 5,2011-08-27 12:51:05+03:00,Closed,Value 5,Case4464,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-14 13:26:36+03:00,Assign seriousness,Value 13,Case239,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 6,2011-07-14 15:50:15+03:00,Take in charge ticket,Value 6,Case239,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 6,2011-08-03 08:14:00+03:00,Resolve ticket,Value 6,Case239,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-08-18 08:14:13+03:00,Closed,Value 5,Case239,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-14 13:58:16+03:00,Assign seriousness,Value 13,Case1833,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2011-07-15 07:44:06+03:00,Take in charge ticket,Value 13,Case1833,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-07-15 09:41:09+03:00,Resolve ticket,Value 13,Case1833,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-08-18 14:00:26+03:00,Closed,Value 5,Case1833,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-14 14:27:08+03:00,Assign seriousness,Value 13,Case1775,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-15 07:35:24+03:00,Assign seriousness,Value 13,Case1775,Variant 4,4,Fluxicon Disco
Take in charge ticket,complete,Value 7,2011-07-15 09:09:20+03:00,Take in charge ticket,Value 7,Case1775,Variant 4,4,Fluxicon Disco
Resolve ticket,complete,Value 7,2011-07-15 09:10:15+03:00,Resolve ticket,Value 7,Case1775,Variant 4,4,Fluxicon Disco
Closed,complete,Value 5,2011-08-16 14:30:19+03:00,Closed,Value 5,Case1775,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 2,2011-07-15 07:06:58+03:00,Assign seriousness,Value 2,Case3627,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2011-07-15 07:07:38+03:00,Take in charge ticket,Value 2,Case3627,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2011-07-15 08:23:48+03:00,Resolve ticket,Value 2,Case3627,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-08-18 07:10:28+03:00,Closed,Value 5,Case3627,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2011-07-15 10:12:16+03:00,Assign seriousness,Value 2,Case697,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2011-07-15 10:13:23+03:00,Take in charge ticket,Value 2,Case697,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2011-07-15 12:18:21+03:00,Resolve ticket,Value 2,Case697,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-08-17 10:20:29+03:00,Closed,Value 5,Case697,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2011-07-15 12:20:28+03:00,Assign seriousness,Value 2,Case1430,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 10,2011-08-10 10:18:35+03:00,Take in charge ticket,Value 10,Case1430,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 10,2011-08-11 13:07:44+03:00,Resolve ticket,Value 10,Case1430,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-08-26 13:08:00+03:00,Closed,Value 5,Case1430,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-15 12:38:01+03:00,Assign seriousness,Value 9,Case3076,Variant 187,187,Fluxicon Disco
Assign seriousness,complete,Value 2,2011-07-20 07:43:17+03:00,Assign seriousness,Value 2,Case3076,Variant 187,187,Fluxicon Disco
Take in charge ticket,complete,Value 2,2011-07-22 08:19:22+03:00,Take in charge ticket,Value 2,Case3076,Variant 187,187,Fluxicon Disco
Create SW anomaly,complete,Value 2,2011-07-22 08:19:31+03:00,Create SW anomaly,Value 2,Case3076,Variant 187,187,Fluxicon Disco
Resolve SW anomaly,complete,Value 2,2011-07-22 08:19:44+03:00,Resolve SW anomaly,Value 2,Case3076,Variant 187,187,Fluxicon Disco
Resolve ticket,complete,Value 2,2011-08-05 07:30:41+03:00,Resolve ticket,Value 2,Case3076,Variant 187,187,Fluxicon Disco
Closed,complete,Value 5,2011-08-20 07:30:54+03:00,Closed,Value 5,Case3076,Variant 187,187,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-18 09:45:19+03:00,Assign seriousness,Value 9,Case2091,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 2,2011-07-19 15:46:38+03:00,Take in charge ticket,Value 2,Case2091,Variant 2,2,Fluxicon Disco
Wait,complete,Value 2,2011-07-20 08:08:05+03:00,Wait,Value 2,Case2091,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-08-22 08:36:12+03:00,Resolve ticket,Value 13,Case2091,Variant 2,2,Fluxicon Disco
Closed,complete,Value 5,2011-09-07 10:20:28+03:00,Closed,Value 5,Case2091,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 2,2011-07-18 10:05:43+03:00,Assign seriousness,Value 2,Case2735,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 2,2011-07-18 10:05:57+03:00,Take in charge ticket,Value 2,Case2735,Variant 2,2,Fluxicon Disco
Wait,complete,Value 2,2011-07-20 08:17:20+03:00,Wait,Value 2,Case2735,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 2,2011-08-03 14:02:11+03:00,Resolve ticket,Value 2,Case2735,Variant 2,2,Fluxicon Disco
Closed,complete,Value 5,2011-08-19 16:00:26+03:00,Closed,Value 5,Case2735,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-18 13:08:40+03:00,Assign seriousness,Value 9,Case2811,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 11,2011-07-18 13:15:15+03:00,Take in charge ticket,Value 11,Case2811,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 11,2011-07-18 13:26:14+03:00,Resolve ticket,Value 11,Case2811,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-08-18 13:10:46+03:00,Closed,Value 5,Case2811,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-19 09:12:51+03:00,Assign seriousness,Value 9,Case4474,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 9,2011-07-19 09:13:14+03:00,Take in charge ticket,Value 9,Case4474,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 9,2011-07-19 12:18:53+03:00,Resolve ticket,Value 9,Case4474,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-09-03 09:20:39+03:00,Closed,Value 5,Case4474,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-19 09:16:55+03:00,Assign seriousness,Value 13,Case1435,Variant 5,5,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-07-19 10:17:05+03:00,Resolve ticket,Value 13,Case1435,Variant 5,5,Fluxicon Disco
Closed,complete,Value 5,2011-09-01 09:20:28+03:00,Closed,Value 5,Case1435,Variant 5,5,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-19 09:29:16+03:00,Assign seriousness,Value 13,Case3191,Variant 85,85,Fluxicon Disco
Assign seriousness,complete,Value 2,2011-07-20 07:46:22+03:00,Assign seriousness,Value 2,Case3191,Variant 85,85,Fluxicon Disco
Take in charge ticket,complete,Value 7,2011-07-28 13:20:02+03:00,Take in charge ticket,Value 7,Case3191,Variant 85,85,Fluxicon Disco
Wait,complete,Value 7,2011-07-28 13:20:14+03:00,Wait,Value 7,Case3191,Variant 85,85,Fluxicon Disco
Wait,complete,Value 2,2011-07-29 10:46:47+03:00,Wait,Value 2,Case3191,Variant 85,85,Fluxicon Disco
Resolve ticket,complete,Value 10,2011-08-31 12:53:38+03:00,Resolve ticket,Value 10,Case3191,Variant 85,85,Fluxicon Disco
Closed,complete,Value 5,2011-09-15 12:53:57+03:00,Closed,Value 5,Case3191,Variant 85,85,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-19 09:30:46+03:00,Assign seriousness,Value 13,Case2450,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 16,2011-07-19 10:30:01+03:00,Take in charge ticket,Value 16,Case2450,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 6,2011-07-20 07:28:21+03:00,Resolve ticket,Value 6,Case2450,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-09-01 09:40:28+03:00,Closed,Value 5,Case2450,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-19 10:43:29+03:00,Assign seriousness,Value 13,Case213,Variant 5,5,Fluxicon Disco
Resolve ticket,complete,Value 6,2011-07-27 08:19:08+03:00,Resolve ticket,Value 6,Case213,Variant 5,5,Fluxicon Disco
Closed,complete,Value 5,2011-08-19 10:50:42+03:00,Closed,Value 5,Case213,Variant 5,5,Fluxicon Disco
Assign seriousness,complete,Value 2,2011-07-19 13:08:41+03:00,Assign seriousness,Value 2,Case905,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 10,2011-07-19 13:17:50+03:00,Assign seriousness,Value 10,Case905,Variant 4,4,Fluxicon Disco
Take in charge ticket,complete,Value 7,2011-07-19 14:54:43+03:00,Take in charge ticket,Value 7,Case905,Variant 4,4,Fluxicon Disco
Resolve ticket,complete,Value 7,2011-07-19 14:54:58+03:00,Resolve ticket,Value 7,Case905,Variant 4,4,Fluxicon Disco
Closed,complete,Value 5,2011-09-03 13:10:41+03:00,Closed,Value 5,Case905,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-20 10:45:57+03:00,Assign seriousness,Value 9,Case1685,Variant 14,14,Fluxicon Disco
Take in charge ticket,complete,Value 9,2011-07-20 13:07:54+03:00,Take in charge ticket,Value 9,Case1685,Variant 14,14,Fluxicon Disco
Wait,complete,Value 9,2011-07-20 13:08:22+03:00,Wait,Value 9,Case1685,Variant 14,14,Fluxicon Disco
Wait,complete,Value 9,2011-08-26 14:21:54+03:00,Wait,Value 9,Case1685,Variant 14,14,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-08-29 07:27:52+03:00,Resolve ticket,Value 13,Case1685,Variant 14,14,Fluxicon Disco
Closed,complete,Value 5,2011-09-13 07:28:09+03:00,Closed,Value 5,Case1685,Variant 14,14,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-20 15:06:23+03:00,Assign seriousness,Value 9,Case2407,Variant 43,43,Fluxicon Disco
Take in charge ticket,complete,Value 9,2011-07-25 10:37:17+03:00,Take in charge ticket,Value 9,Case2407,Variant 43,43,Fluxicon Disco
Wait,complete,Value 9,2011-07-25 12:43:07+03:00,Wait,Value 9,Case2407,Variant 43,43,Fluxicon Disco
Resolve ticket,complete,Value 9,2011-08-05 13:35:14+03:00,Resolve ticket,Value 9,Case2407,Variant 43,43,Fluxicon Disco
Take in charge ticket,complete,Value 9,2011-08-16 09:07:14+03:00,Take in charge ticket,Value 9,Case2407,Variant 43,43,Fluxicon Disco
Wait,complete,Value 9,2011-08-18 07:44:21+03:00,Wait,Value 9,Case2407,Variant 43,43,Fluxicon Disco
Resolve ticket,complete,Value 9,2011-08-26 14:20:33+03:00,Resolve ticket,Value 9,Case2407,Variant 43,43,Fluxicon Disco
Closed,complete,Value 5,2011-09-10 14:20:49+03:00,Closed,Value 5,Case2407,Variant 43,43,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-20 15:47:58+03:00,Assign seriousness,Value 9,Case1748,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 9,2011-07-20 15:48:18+03:00,Take in charge ticket,Value 9,Case1748,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 9,2011-07-26 12:08:25+03:00,Resolve ticket,Value 9,Case1748,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-09-02 15:50:25+03:00,Closed,Value 5,Case1748,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-20 16:05:12+03:00,Assign seriousness,Value 9,Case941,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 9,2011-07-25 13:11:06+03:00,Take in charge ticket,Value 9,Case941,Variant 2,2,Fluxicon Disco
Wait,complete,Value 9,2011-07-25 13:14:05+03:00,Wait,Value 9,Case941,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 9,2011-08-19 14:18:03+03:00,Resolve ticket,Value 9,Case941,Variant 2,2,Fluxicon Disco
Closed,complete,Value 5,2011-09-03 14:18:22+03:00,Closed,Value 5,Case941,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-21 07:46:37+03:00,Assign seriousness,Value 9,Case1756,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 16,2011-07-26 12:22:20+03:00,Take in charge ticket,Value 16,Case1756,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 16,2011-07-26 12:44:11+03:00,Resolve ticket,Value 16,Case1756,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-09-03 07:50:29+03:00,Closed,Value 5,Case1756,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-21 09:50:37+03:00,Assign seriousness,Value 9,Case1606,Variant 43,43,Fluxicon Disco
Take in charge ticket,complete,Value 9,2011-07-21 09:50:49+03:00,Take in charge ticket,Value 9,Case1606,Variant 43,43,Fluxicon Disco
Wait,complete,Value 9,2011-07-21 09:57:29+03:00,Wait,Value 9,Case1606,Variant 43,43,Fluxicon Disco
Resolve ticket,complete,Value 9,2011-07-29 12:41:19+03:00,Resolve ticket,Value 9,Case1606,Variant 43,43,Fluxicon Disco
Take in charge ticket,complete,Value 9,2011-08-04 07:38:50+03:00,Take in charge ticket,Value 9,Case1606,Variant 43,43,Fluxicon Disco
Wait,complete,Value 9,2011-08-04 08:19:41+03:00,Wait,Value 9,Case1606,Variant 43,43,Fluxicon Disco
Resolve ticket,complete,Value 9,2011-08-11 10:25:52+03:00,Resolve ticket,Value 9,Case1606,Variant 43,43,Fluxicon Disco
Closed,complete,Value 5,2011-08-26 10:26:07+03:00,Closed,Value 5,Case1606,Variant 43,43,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-21 13:31:45+03:00,Assign seriousness,Value 9,Case1234,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 9,2011-07-25 10:42:21+03:00,Take in charge ticket,Value 9,Case1234,Variant 2,2,Fluxicon Disco
Wait,complete,Value 9,2011-07-29 08:11:46+03:00,Wait,Value 9,Case1234,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 9,2011-07-29 09:35:08+03:00,Resolve ticket,Value 9,Case1234,Variant 2,2,Fluxicon Disco
Closed,complete,Value 5,2011-08-23 15:00:21+03:00,Closed,Value 5,Case1234,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-21 13:44:42+03:00,Assign seriousness,Value 9,Case4002,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2011-08-03 07:18:24+03:00,Take in charge ticket,Value 2,Case4002,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2011-08-05 14:23:46+03:00,Resolve ticket,Value 2,Case4002,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-09-02 13:50:24+03:00,Closed,Value 5,Case4002,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 9,2011-07-21 13:48:19+03:00,Assign seriousness,Value 9,Case225,Variant 5,5,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-07-22 13:05:46+03:00,Resolve ticket,Value 13,Case225,Variant 5,5,Fluxicon Disco
Closed,complete,Value 5,2011-09-07 13:50:31+03:00,Closed,Value 5,Case225,Variant 5,5,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-22 08:58:54+03:00,Assign seriousness,Value 13,Case3099,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 2,2011-07-25 10:27:32+03:00,Take in charge ticket,Value 2,Case3099,Variant 2,2,Fluxicon Disco
Wait,complete,Value 2,2011-07-25 10:28:19+03:00,Wait,Value 2,Case3099,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 2,2011-08-05 15:12:49+03:00,Resolve ticket,Value 2,Case3099,Variant 2,2,Fluxicon Disco
Closed,complete,Value 5,2011-09-11 13:50:31+03:00,Closed,Value 5,Case3099,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-22 09:47:02+03:00,Assign seriousness,Value 13,Case2827,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2011-07-25 13:38:21+03:00,Take in charge ticket,Value 13,Case2827,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-08-25 13:14:19+03:00,Resolve ticket,Value 13,Case2827,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-09-09 13:14:33+03:00,Closed,Value 5,Case2827,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-22 15:19:42+03:00,Assign seriousness,Value 13,Case3790,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2011-08-03 15:54:03+03:00,Take in charge ticket,Value 13,Case3790,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-08-29 08:20:20+03:00,Resolve ticket,Value 13,Case3790,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2011-09-13 08:20:26+03:00,Closed,Value 5,Case3790,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-25 11:03:37+03:00,Assign seriousness,Value 13,Case220,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 13,2011-07-28 13:41:04+03:00,Take in charge ticket,Value 13,Case220,Variant 2,2,Fluxicon Disco
Wait,complete,Value 13,2011-08-04 09:47:48+03:00,Wait,Value 13,Case220,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-08-04 13:25:57+03:00,Resolve ticket,Value 13,Case220,Variant 2,2,Fluxicon Disco
Closed,complete,Value 5,2011-09-09 14:40:38+03:00,Closed,Value 5,Case220,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-25 13:04:18+03:00,Assign seriousness,Value 13,Case3110,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 10,2011-08-10 13:23:56+03:00,Take in charge ticket,Value 10,Case3110,Variant 2,2,Fluxicon Disco
Wait,complete,Value 9,2011-08-16 07:41:34+03:00,Wait,Value 9,Case3110,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 9,2011-08-24 07:19:23+03:00,Resolve ticket,Value 9,Case3110,Variant 2,2,Fluxicon Disco
Closed,complete,Value 5,2011-09-08 07:19:39+03:00,Closed,Value 5,Case3110,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 13,2011-07-25 13:48:43+03:00,Assign seriousness,Value 13,Case2351,Variant 5,5,Fluxicon Disco
Resolve ticket,complete,Value 13,2011-07-25 15:44:40+03:00,Resolve ticket,Value 13,Case2351,Variant 5,5,Fluxicon Disco
