"case","event","startTime","completeTime","AMOUNT_REQ","REG_DATE","org:resource"
"197794","O_SELECTED","2012/01/04 18:02:37.309","2012/01/04 18:02:37.309","5000","2012/01/04 00:58:01.871","11119"
"197794","O_CREATED","2012/01/04 18:02:38.354","2012/01/04 18:02:38.354","5000","2012/01/04 00:58:01.871","11119"
"197794","O_SENT","2012/01/04 18:02:38.425","2012/01/04 18:02:38.425","5000","2012/01/04 00:58:01.871","11119"
"197794","O_CANCELLED","2012/01/16 17:04:16.877","2012/01/16 17:04:16.877","5000","2012/01/04 00:58:01.871","11121"
"197797","O_SELECTED","2012/01/04 19:18:39.442","2012/01/04 19:18:39.442","20000","2012/01/04 01:42:48.381","11203"
"197797","O_CREATED","2012/01/04 19:18:40.585","2012/01/04 19:18:40.585","20000","2012/01/04 01:42:48.381","11203"
"197797","O_SENT","2012/01/04 19:18:40.609","2012/01/04 19:18:40.609","20000","2012/01/04 01:42:48.381","11203"
"197797","O_SENT_BACK","2012/01/12 09:51:55.638","2012/01/12 09:51:55.638","20000","2012/01/04 01:42:48.381","11259"
"197797","O_CANCELLED","2012/01/18 12:06:13.878","2012/01/18 12:06:13.878","20000","2012/01/04 01:42:48.381","10913"
"197797","O_SELECTED","2012/01/18 12:06:13.878","2012/01/18 12:06:13.878","20000","2012/01/04 01:42:48.381","10913"
"197797","O_CREATED","2012/01/18 12:06:16.214","2012/01/18 12:06:16.214","20000","2012/01/04 01:42:48.381","10913"
"197797","O_SENT","2012/01/18 12:06:16.247","2012/01/18 12:06:16.247","20000","2012/01/04 01:42:48.381","10913"
"197797","O_SENT_BACK","2012/01/23 14:07:45.112","2012/01/23 14:07:45.112","20000","2012/01/04 01:42:48.381","11259"
"197797","O_ACCEPTED","2012/01/23 15:26:24.332","2012/01/23 15:26:24.332","20000","2012/01/04 01:42:48.381","10138"
"197800","O_SELECTED","2012/01/17 12:21:47.698","2012/01/17 12:21:47.698","15000","2012/01/04 03:19:12.671","11169"
"197800","O_CREATED","2012/01/17 12:21:48.739","2012/01/17 12:21:48.739","15000","2012/01/04 03:19:12.671","11169"
"197800","O_SENT","2012/01/17 12:21:48.776","2012/01/17 12:21:48.776","15000","2012/01/04 03:19:12.671","11169"
"197800","O_CANCELLED","2012/02/17 09:15:35.164","2012/02/17 09:15:35.164","15000","2012/01/04 03:19:12.671","112"
"197825","O_SELECTED","2012/01/04 17:45:12.802","2012/01/04 17:45:12.802","50000","2012/01/04 09:55:42.902","11119"
"197825","O_CREATED","2012/01/04 17:45:18.424","2012/01/04 17:45:18.424","50000","2012/01/04 09:55:42.902","11119"
"197825","O_SENT","2012/01/04 17:45:18.542","2012/01/04 17:45:18.542","50000","2012/01/04 09:55:42.902","11119"
"197825","O_SENT_BACK","2012/01/10 10:06:35.734","2012/01/10 10:06:35.734","50000","2012/01/04 09:55:42.902","11259"
"197825","O_ACCEPTED","2012/01/18 16:16:18.300","2012/01/18 16:16:18.300","50000","2012/01/04 09:55:42.902","10809"
"197849","O_SELECTED","2012/01/04 16:04:11.834","2012/01/04 16:04:11.834","17050","2012/01/04 11:33:47.463","10912"
"197849","O_CREATED","2012/01/04 16:04:13.097","2012/01/04 16:04:13.097","17050","2012/01/04 11:33:47.463","10912"
"197849","O_SENT","2012/01/04 16:04:13.181","2012/01/04 16:04:13.181","17050","2012/01/04 11:33:47.463","10912"
"197849","O_SENT_BACK","2012/01/16 11:28:28.998","2012/01/16 11:28:28.998","17050","2012/01/04 11:33:47.463","10899"
"197849","O_ACCEPTED","2012/01/20 08:24:19.509","2012/01/20 08:24:19.509","17050","2012/01/04 11:33:47.463","10629"
"197867","O_SELECTED","2012/01/04 12:18:53.716","2012/01/04 12:18:53.716","15000","2012/01/04 12:10:47.679","10982"
"197867","O_CREATED","2012/01/04 12:18:55.466","2012/01/04 12:18:55.466","15000","2012/01/04 12:10:47.679","10982"
"197867","O_SENT","2012/01/04 12:18:55.509","2012/01/04 12:18:55.509","15000","2012/01/04 12:10:47.679","10982"
"197867","O_CANCELLED","2012/01/04 18:33:27.313","2012/01/04 18:33:27.313","15000","2012/01/04 12:10:47.679","10982"
"197876","O_SELECTED","2012/01/04 18:45:23.440","2012/01/04 18:45:23.440","16000","2012/01/04 12:30:29.753","11119"
"197876","O_CREATED","2012/01/04 18:45:25.144","2012/01/04 18:45:25.144","16000","2012/01/04 12:30:29.753","11119"
"197876","O_SENT","2012/01/04 18:45:25.196","2012/01/04 18:45:25.196","16000","2012/01/04 12:30:29.753","11119"
"197876","O_SELECTED","2012/01/09 20:19:42.625","2012/01/09 20:19:42.625","16000","2012/01/04 12:30:29.753","10982"
"197876","O_CANCELLED","2012/01/09 20:19:42.625","2012/01/09 20:19:42.625","16000","2012/01/04 12:30:29.753","10982"
"197876","O_CREATED","2012/01/09 20:19:43.827","2012/01/09 20:19:43.827","16000","2012/01/04 12:30:29.753","10982"
"197876","O_SENT","2012/01/09 20:19:43.863","2012/01/09 20:19:43.863","16000","2012/01/04 12:30:29.753","10982"
"197876","O_SENT_BACK","2012/01/17 12:35:07.975","2012/01/17 12:35:07.975","16000","2012/01/04 12:30:29.753","11259"
"197876","O_ACCEPTED","2012/01/23 10:27:19.202","2012/01/23 10:27:19.202","16000","2012/01/04 12:30:29.753","10138"
"197879","O_SELECTED","2012/01/04 18:13:22.617","2012/01/04 18:13:22.617","9872","2012/01/04 12:30:31.272","11119"
"197879","O_CREATED","2012/01/04 18:13:23.719","2012/01/04 18:13:23.719","9872","2012/01/04 12:30:31.272","11119"
"197879","O_SENT","2012/01/04 18:13:23.758","2012/01/04 18:13:23.758","9872","2012/01/04 12:30:31.272","11119"
"197879","O_CANCELLED","2012/01/20 18:27:14.942","2012/01/20 18:27:14.942","9872","2012/01/04 12:30:31.272","10912"
"197891","O_SELECTED","2012/01/04 19:09:12.557","2012/01/04 19:09:12.557","17812","2012/01/04 12:53:20.906","11119"
"197891","O_CREATED","2012/01/04 19:09:14.367","2012/01/04 19:09:14.367","17812","2012/01/04 12:53:20.906","11119"
"197891","O_SENT","2012/01/04 19:09:14.392","2012/01/04 19:09:14.392","17812","2012/01/04 12:53:20.906","11119"
"197891","O_CANCELLED","2012/01/04 19:10:04.600","2012/01/04 19:10:04.600","17812","2012/01/04 12:53:20.906","11119"
"197891","O_SELECTED","2012/01/04 19:10:04.600","2012/01/04 19:10:04.600","17812","2012/01/04 12:53:20.906","11119"
"197891","O_CREATED","2012/01/04 19:10:05.725","2012/01/04 19:10:05.725","17812","2012/01/04 12:53:20.906","11119"
"197891","O_SENT","2012/01/04 19:10:05.788","2012/01/04 19:10:05.788","17812","2012/01/04 12:53:20.906","11119"
"197891","O_SELECTED","2012/01/04 19:14:23.011","2012/01/04 19:14:23.011","17812","2012/01/04 12:53:20.906","11119"
"197891","O_CANCELLED","2012/01/04 19:14:23.011","2012/01/04 19:14:23.011","17812","2012/01/04 12:53:20.906","11119"
"197891","O_CREATED","2012/01/04 19:14:24.331","2012/01/04 19:14:24.331","17812","2012/01/04 12:53:20.906","11119"
"197891","O_SENT","2012/01/04 19:14:24.379","2012/01/04 19:14:24.379","17812","2012/01/04 12:53:20.906","11119"
"197891","O_SELECTED","2012/01/04 19:15:38.483","2012/01/04 19:15:38.483","17812","2012/01/04 12:53:20.906","11119"
"197891","O_CANCELLED","2012/01/04 19:15:38.483","2012/01/04 19:15:38.483","17812","2012/01/04 12:53:20.906","11119"
"197891","O_CREATED","2012/01/04 19:15:39.334","2012/01/04 19:15:39.334","17812","2012/01/04 12:53:20.906","11119"
"197891","O_SENT","2012/01/04 19:15:39.392","2012/01/04 19:15:39.392","17812","2012/01/04 12:53:20.906","11119"
"197891","O_SENT_BACK","2012/01/13 16:22:46.639","2012/01/13 16:22:46.639","17812","2012/01/04 12:53:20.906","10789"
"197891","O_SELECTED","2012/01/17 13:56:40.273","2012/01/17 13:56:40.273","17812","2012/01/04 12:53:20.906","10972"
"197891","O_CANCELLED","2012/01/17 13:56:40.273","2012/01/17 13:56:40.273","17812","2012/01/04 12:53:20.906","10972"
"197891","O_CREATED","2012/01/17 13:57:28.465","2012/01/17 13:57:28.465","17812","2012/01/04 12:53:20.906","10972"
"197891","O_SENT","2012/01/17 13:57:28.508","2012/01/17 13:57:28.508","17812","2012/01/04 12:53:20.906","10972"
"197891","O_ACCEPTED","2012/01/17 14:02:29.515","2012/01/17 14:02:29.515","17812","2012/01/04 12:53:20.906","10972"
"197897","O_SELECTED","2012/01/05 11:20:55.626","2012/01/05 11:20:55.626","18000","2012/01/04 12:58:45.880","11181"
"197897","O_CREATED","2012/01/05 11:20:57.050","2012/01/05 11:20:57.050","18000","2012/01/04 12:58:45.880","11181"
"197897","O_SENT","2012/01/05 11:20:57.137","2012/01/05 11:20:57.137","18000","2012/01/04 12:58:45.880","11181"
"197897","O_SENT_BACK","2012/01/23 11:31:54.163","2012/01/23 11:31:54.163","18000","2012/01/04 12:58:45.880","11259"
"197897","O_DECLINED","2012/01/26 13:40:10.736","2012/01/26 13:40:10.736","18000","2012/01/04 12:58:45.880","10629"
"197900","O_SELECTED","2012/01/04 13:17:28.769","2012/01/04 13:17:28.769","30000","2012/01/04 13:03:07.742","11121"
"197900","O_CREATED","2012/01/04 13:17:30.969","2012/01/04 13:17:30.969","30000","2012/01/04 13:03:07.742","11121"
"197900","O_SENT","2012/01/04 13:17:31.006","2012/01/04 13:17:31.006","30000","2012/01/04 13:03:07.742","11121"
"197900","O_CANCELLED","2012/01/04 13:18:24.763","2012/01/04 13:18:24.763","30000","2012/01/04 13:03:07.742","11121"
"197900","O_SELECTED","2012/01/04 13:18:24.763","2012/01/04 13:18:24.763","30000","2012/01/04 13:03:07.742","11121"
"197900","O_CREATED","2012/01/04 13:18:26.704","2012/01/04 13:18:26.704","30000","2012/01/04 13:03:07.742","11121"
"197900","O_SENT","2012/01/04 13:18:26.773","2012/01/04 13:18:26.773","30000","2012/01/04 13:03:07.742","11121"
"197900","O_CANCELLED","2012/01/04 13:20:34.120","2012/01/04 13:20:34.120","30000","2012/01/04 13:03:07.742","11121"
"197900","O_SELECTED","2012/01/04 13:20:34.120","2012/01/04 13:20:34.120","30000","2012/01/04 13:03:07.742","11121"
"197900","O_CREATED","2012/01/04 13:20:35.205","2012/01/04 13:20:35.205","30000","2012/01/04 13:03:07.742","11121"
"197900","O_SENT","2012/01/04 13:20:35.244","2012/01/04 13:20:35.244","30000","2012/01/04 13:03:07.742","11121"
"197900","O_CANCELLED","2012/01/04 13:22:17.251","2012/01/04 13:22:17.251","30000","2012/01/04 13:03:07.742","11121"
"197900","O_SELECTED","2012/01/04 13:22:17.251","2012/01/04 13:22:17.251","30000","2012/01/04 13:03:07.742","11121"
"197900","O_CREATED","2012/01/04 13:22:18.221","2012/01/04 13:22:18.221","30000","2012/01/04 13:03:07.742","11121"
"197900","O_SENT","2012/01/04 13:22:18.259","2012/01/04 13:22:18.259","30000","2012/01/04 13:03:07.742","11121"
"197900","O_SENT_BACK","2012/01/13 16:33:52.045","2012/01/13 16:33:52.045","30000","2012/01/04 13:03:07.742","11259"
"197900","O_CANCELLED","2012/01/17 10:05:46.155","2012/01/17 10:05:46.155","30000","2012/01/04 13:03:07.742","10972"
"197900","O_SELECTED","2012/01/17 10:05:46.155","2012/01/17 10:05:46.155","30000","2012/01/04 13:03:07.742","10972"
"197900","O_CREATED","2012/01/17 10:05:47.615","2012/01/17 10:05:47.615","30000","2012/01/04 13:03:07.742","10972"
"197900","O_SENT","2012/01/17 10:05:47.652","2012/01/17 10:05:47.652","30000","2012/01/04 13:03:07.742","10972"
"197900","O_ACCEPTED","2012/01/17 10:11:21.961","2012/01/17 10:11:21.961","30000","2012/01/04 13:03:07.742","10972"
"197936","O_SELECTED","2012/01/04 15:22:12.720","2012/01/04 15:22:12.720","35000","2012/01/04 15:15:39.954","10982"
"197936","O_CREATED","2012/01/04 15:22:14.152","2012/01/04 15:22:14.152","35000","2012/01/04 15:15:39.954","10982"
"197936","O_SENT","2012/01/04 15:22:14.174","2012/01/04 15:22:14.174","35000","2012/01/04 15:15:39.954","10982"
"197936","O_CANCELLED","2012/01/04 15:24:35.294","2012/01/04 15:24:35.294","35000","2012/01/04 15:15:39.954","10982"
"197936","O_SELECTED","2012/01/04 15:24:35.294","2012/01/04 15:24:35.294","35000","2012/01/04 15:15:39.954","10982"
"197936","O_CREATED","2012/01/04 15:24:36.730","2012/01/04 15:24:36.730","35000","2012/01/04 15:15:39.954","10982"
"197936","O_SENT","2012/01/04 15:24:36.756","2012/01/04 15:24:36.756","35000","2012/01/04 15:15:39.954","10982"
"197936","O_CANCELLED","2012/01/11 16:13:39.140","2012/01/11 16:13:39.140","35000","2012/01/04 15:15:39.954","10861"
"197936","O_SELECTED","2012/01/11 16:13:39.140","2012/01/11 16:13:39.140","35000","2012/01/04 15:15:39.954","10861"
"197936","O_CREATED","2012/01/11 16:13:40.549","2012/01/11 16:13:40.549","35000","2012/01/04 15:15:39.954","10861"
"197936","O_SENT","2012/01/11 16:13:40.596","2012/01/11 16:13:40.596","35000","2012/01/04 15:15:39.954","10861"
"197936","O_CANCELLED","2012/01/11 16:15:06.806","2012/01/11 16:15:06.806","35000","2012/01/04 15:15:39.954","10861"
"197936","O_SELECTED","2012/01/11 16:15:06.806","2012/01/11 16:15:06.806","35000","2012/01/04 15:15:39.954","10861"
"197936","O_CREATED","2012/01/11 16:15:07.801","2012/01/11 16:15:07.801","35000","2012/01/04 15:15:39.954","10861"
"197936","O_SENT","2012/01/11 16:15:07.915","2012/01/11 16:15:07.915","35000","2012/01/04 15:15:39.954","10861"
"197936","O_SENT_BACK","2012/01/18 11:09:43.343","2012/01/18 11:09:43.343","35000","2012/01/04 15:15:39.954","10899"
"197936","O_ACCEPTED","2012/01/25 09:56:50.000","2012/01/25 09:56:50.000","35000","2012/01/04 15:15:39.954","10629"
"197948","O_SELECTED","2012/01/04 15:44:43.088","2012/01/04 15:44:43.088","15500","2012/01/04 15:40:09.149","10881"
"197948","O_CREATED","2012/01/04 15:44:44.023","2012/01/04 15:44:44.023","15500","2012/01/04 15:40:09.149","10881"
"197948","O_SENT","2012/01/04 15:44:44.070","2012/01/04 15:44:44.070","15500","2012/01/04 15:40:09.149","10881"
"197948","O_SENT_BACK","2012/01/18 11:22:47.508","2012/01/18 11:22:47.508","15500","2012/01/04 15:40:09.149","10899"
"197948","O_ACCEPTED","2012/01/24 11:08:15.647","2012/01/24 11:08:15.647","15500","2012/01/04 15:40:09.149","10138"
"197957","O_SELECTED","2012/01/04 20:42:24.758","2012/01/04 20:42:24.758","6250","2012/01/04 15:57:08.154","11119"
"197957","O_CREATED","2012/01/04 20:42:25.838","2012/01/04 20:42:25.838","6250","2012/01/04 15:57:08.154","11119"
"197957","O_SENT","2012/01/04 20:42:25.873","2012/01/04 20:42:25.873","6250","2012/01/04 15:57:08.154","11119"
"197957","O_CANCELLED","2012/01/17 20:32:08.132","2012/01/17 20:32:08.132","6250","2012/01/04 15:57:08.154","10889"
"197969","O_SELECTED","2012/01/05 13:31:57.081","2012/01/05 13:31:57.081","25000","2012/01/04 16:28:15.994","10861"
"197969","O_CREATED","2012/01/05 13:31:58.299","2012/01/05 13:31:58.299","25000","2012/01/04 16:28:15.994","10861"
"197969","O_SENT","2012/01/05 13:31:58.341","2012/01/05 13:31:58.341","25000","2012/01/04 16:28:15.994","10861"
"197969","O_CANCELLED","2012/01/20 18:47:10.976","2012/01/20 18:47:10.976","25000","2012/01/04 16:28:15.994","11119"
"197972","O_SELECTED","2012/01/04 20:55:55.652","2012/01/04 20:55:55.652","6500","2012/01/04 16:28:40.601","11119"
"197972","O_CREATED","2012/01/04 20:55:56.888","2012/01/04 20:55:56.888","6500","2012/01/04 16:28:40.601","11119"
"197972","O_SENT","2012/01/04 20:55:56.927","2012/01/04 20:55:56.927","6500","2012/01/04 16:28:40.601","11119"
"197972","O_SENT_BACK","2012/01/12 16:02:55.138","2012/01/12 16:02:55.138","6500","2012/01/04 16:28:40.601","11259"
"197972","O_DECLINED","2012/01/16 15:24:19.852","2012/01/16 15:24:19.852","6500","2012/01/04 16:28:40.601","10609"
"197981","O_SELECTED","2012/01/06 18:23:01.793","2012/01/06 18:23:01.793","15000","2012/01/04 17:04:53.273","11201"
"197981","O_CREATED","2012/01/06 18:23:03.304","2012/01/06 18:23:03.304","15000","2012/01/04 17:04:53.273","11201"
"197981","O_SENT","2012/01/06 18:23:03.332","2012/01/06 18:23:03.332","15000","2012/01/04 17:04:53.273","11201"
"197981","O_CANCELLED","2012/02/06 09:15:31.317","2012/02/06 09:15:31.317","15000","2012/01/04 17:04:53.273","112"
"197984","O_SELECTED","2012/01/05 10:46:33.117","2012/01/05 10:46:33.117","25000","2012/01/04 17:15:19.009","11200"
"197984","O_CREATED","2012/01/05 10:46:34.209","2012/01/05 10:46:34.209","25000","2012/01/04 17:15:19.009","11200"
"197984","O_SENT","2012/01/05 10:46:34.273","2012/01/05 10:46:34.273","25000","2012/01/04 17:15:19.009","11200"
"197984","O_SENT_BACK","2012/01/17 12:45:35.017","2012/01/17 12:45:35.017","25000","2012/01/04 17:15:19.009","11049"
"197984","O_DECLINED","2012/01/19 13:10:16.631","2012/01/19 13:10:16.631","25000","2012/01/04 17:15:19.009","10972"
"197993","O_SELECTED","2012/01/05 09:23:35.019","2012/01/05 09:23:35.019","34000","2012/01/04 17:37:50.473","11181"
"197993","O_CREATED","2012/01/05 09:23:38.633","2012/01/05 09:23:38.633","34000","2012/01/04 17:37:50.473","11181"
"197993","O_SENT","2012/01/05 09:23:38.670","2012/01/05 09:23:38.670","34000","2012/01/04 17:37:50.473","11181"
"197993","O_SENT_BACK","2012/01/24 11:02:03.974","2012/01/24 11:02:03.974","34000","2012/01/04 17:37:50.473","11049"
"197993","O_ACCEPTED","2012/01/27 14:27:18.517","2012/01/27 14:27:18.517","34000","2012/01/04 17:37:50.473","10972"
"198005","O_SELECTED","2012/01/04 18:07:02.351","2012/01/04 18:07:02.351","42000","2012/01/04 17:54:30.165","11122"
"198005","O_CREATED","2012/01/04 18:07:03.374","2012/01/04 18:07:03.374","42000","2012/01/04 17:54:30.165","11122"
"198005","O_SENT","2012/01/04 18:07:03.403","2012/01/04 18:07:03.403","42000","2012/01/04 17:54:30.165","11122"
"198005","O_SENT_BACK","2012/01/12 16:06:24.045","2012/01/12 16:06:24.045","42000","2012/01/04 17:54:30.165","11259"
"198005","O_DECLINED","2012/01/17 10:52:23.797","2012/01/17 10:52:23.797","42000","2012/01/04 17:54:30.165","10629"
"198017","O_SELECTED","2012/01/04 18:42:42.115","2012/01/04 18:42:42.115","50000","2012/01/04 18:31:44.094","11122"
"198017","O_CREATED","2012/01/04 18:42:43.329","2012/01/04 18:42:43.329","50000","2012/01/04 18:31:44.094","11122"
"198017","O_SENT","2012/01/04 18:42:43.362","2012/01/04 18:42:43.362","50000","2012/01/04 18:31:44.094","11122"
"198017","O_SELECTED","2012/01/12 11:38:23.216","2012/01/12 11:38:23.216","50000","2012/01/04 18:31:44.094","10932"
"198017","O_CANCELLED","2012/01/12 11:38:23.216","2012/01/12 11:38:23.216","50000","2012/01/04 18:31:44.094","10932"
"198017","O_CREATED","2012/01/12 11:38:25.789","2012/01/12 11:38:25.789","50000","2012/01/04 18:31:44.094","10932"
"198017","O_SENT","2012/01/12 11:38:25.842","2012/01/12 11:38:25.842","50000","2012/01/04 18:31:44.094","10932"
"198017","O_SELECTED","2012/01/31 13:49:05.706","2012/01/31 13:49:05.706","50000","2012/01/04 18:31:44.094","10889"
"198017","O_CANCELLED","2012/01/31 13:49:05.706","2012/01/31 13:49:05.706","50000","2012/01/04 18:31:44.094","10889"
"198017","O_CREATED","2012/01/31 13:49:07.096","2012/01/31 13:49:07.096","50000","2012/01/04 18:31:44.094","10889"
"198017","O_SENT","2012/01/31 13:49:07.171","2012/01/31 13:49:07.171","50000","2012/01/04 18:31:44.094","10889"
"198017","O_SELECTED","2012/02/28 09:11:21.585","2012/02/28 09:11:21.585","50000","2012/01/04 18:31:44.094","10881"
"198017","O_CANCELLED","2012/02/28 09:11:21.585","2012/02/28 09:11:21.585","50000","2012/01/04 18:31:44.094","10881"
"198017","O_CREATED","2012/02/28 09:12:11.617","2012/02/28 09:12:11.617","50000","2012/01/04 18:31:44.094","10881"
"198017","O_SENT","2012/02/28 09:12:11.655","2012/02/28 09:12:11.655","50000","2012/01/04 18:31:44.094","10881"
"198026","O_SELECTED","2012/01/18 10:24:35.761","2012/01/18 10:24:35.761","15000","2012/01/04 18:49:10.044","11189"
"198026","O_CREATED","2012/01/18 10:24:36.641","2012/01/18 10:24:36.641","15000","2012/01/04 18:49:10.044","11189"
"198026","O_SENT","2012/01/18 10:24:36.669","2012/01/18 10:24:36.669","15000","2012/01/04 18:49:10.044","11189"
"198026","O_CANCELLED","2012/02/15 18:14:38.248","2012/02/15 18:14:38.248","15000","2012/01/04 18:49:10.044","11181"
"198026","O_SELECTED","2012/02/15 18:14:38.248","2012/02/15 18:14:38.248","15000","2012/01/04 18:49:10.044","11181"
"198026","O_CREATED","2012/02/15 18:14:39.621","2012/02/15 18:14:39.621","15000","2012/01/04 18:49:10.044","11181"
"198026","O_SENT","2012/02/15 18:14:39.652","2012/02/15 18:14:39.652","15000","2012/01/04 18:49:10.044","11181"
"198026","O_SENT_BACK","2012/02/24 09:59:06.022","2012/02/24 09:59:06.022","15000","2012/01/04 18:49:10.044","11259"
"198026","O_ACCEPTED","2012/02/27 10:31:27.318","2012/02/27 10:31:27.318","15000","2012/01/04 18:49:10.044","10809"
"198029","O_SELECTED","2012/01/04 20:56:36.306","2012/01/04 20:56:36.306","10000","2012/01/04 19:07:29.528","11203"
"198029","O_CREATED","2012/01/04 20:56:37.612","2012/01/04 20:56:37.612","10000","2012/01/04 19:07:29.528","11203"
"198029","O_SENT","2012/01/04 20:56:37.649","2012/01/04 20:56:37.649","10000","2012/01/04 19:07:29.528","11203"
"198029","O_CANCELLED","2012/01/17 11:10:13.564","2012/01/17 11:10:13.564","10000","2012/01/04 19:07:29.528","10862"
