"case","event","startTime","completeTime","creator","variant","variant-index","org:resource","org:group","Resource","Activity"
"1-618170625","Accepted-In Progress","2011/11/30 09:24:37.000","2011/11/30 09:24:37.000","Fluxicon Disco","Variant 14","14","Sridhar-Org line A2","Org line A2","Sridhar","Accepted-In Progress"
"1-618170625","Accepted-Assigned","2011/12/05 08:49:27.000","2011/12/05 08:49:27.000","Fluxicon Disco","Variant 14","14","Sridhar-Org line A2","Org line A2","Sridhar","Accepted-Assigned"
"1-618170625","Accepted-Wait","2012/01/16 14:32:11.000","2012/01/16 14:32:11.000","Fluxicon Disco","Variant 14","14","Sridhar-Org line A2","Org line A2","Sridhar","Accepted-Wait"
"1-618170625","Completed-Closed","2012/02/27 13:04:26.000","2012/02/27 13:04:26.000","Fluxicon Disco","Variant 14","14","Sridhar-Org line A2","Org line A2","Sridhar","Completed-Closed"
"1-618171180","Accepted-In Progress","2011/11/30 10:02:03.000","2011/11/30 10:02:03.000","Fluxicon Disco","Variant 3","3","J-Org line C","Org line C","J","Accepted-In Progress"
"1-618171180","Accepted-Wait","2011/11/30 10:13:35.000","2011/11/30 10:13:35.000","Fluxicon Disco","Variant 3","3","J-Org line C","Org line C","J","Accepted-Wait"
"1-618171180","Completed-Closed","2012/01/03 12:57:51.000","2012/01/03 12:57:51.000","Fluxicon Disco","Variant 3","3","J-Org line C","Org line C","J","Completed-Closed"
"1-618283927","Accepted-In Progress","2011/11/30 16:12:42.000","2011/11/30 16:12:42.000","Fluxicon Disco","Variant 4","4","Stefan-Org line A2","Org line A2","Stefan","Accepted-In Progress"
"1-618283927","Accepted-In Progress","2012/02/06 15:19:01.000","2012/02/06 15:19:01.000","Fluxicon Disco","Variant 4","4","Stefan-Org line A2","Org line A2","Stefan","Accepted-In Progress"
"1-618283927","Completed-Closed","2012/02/06 15:21:33.000","2012/02/06 15:21:33.000","Fluxicon Disco","Variant 4","4","Stefan-Org line A2","Org line A2","Stefan","Completed-Closed"
"1-618350811","Accepted-In Progress","2011/11/30 15:31:18.000","2011/11/30 15:31:18.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-Wait","2011/11/30 17:01:49.000","2011/11/30 17:01:49.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-Wait"
"1-618350811","Accepted-In Progress","2011/12/01 08:46:45.000","2011/12/01 08:46:45.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-Wait","2011/12/01 09:40:25.000","2011/12/01 09:40:25.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-Wait"
"1-618350811","Accepted-In Progress","2011/12/01 14:48:20.000","2011/12/01 14:48:20.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-Wait","2011/12/01 14:57:08.000","2011/12/01 14:57:08.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-Wait"
"1-618350811","Accepted-In Progress","2011/12/07 09:31:50.000","2011/12/07 09:31:50.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-Wait","2011/12/07 09:33:39.000","2011/12/07 09:33:39.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-Wait"
"1-618350811","Accepted-In Progress","2011/12/16 09:54:02.000","2011/12/16 09:54:02.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-Wait","2011/12/16 11:32:18.000","2011/12/16 11:32:18.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-Wait"
"1-618350811","Accepted-In Progress","2011/12/21 14:30:32.000","2011/12/21 14:30:32.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-Wait","2011/12/21 14:50:36.000","2011/12/21 14:50:36.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-Wait"
"1-618350811","Accepted-In Progress","2011/12/22 15:46:34.000","2011/12/22 15:46:34.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-Wait","2011/12/22 15:47:39.000","2011/12/22 15:47:39.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-Wait"
"1-618350811","Accepted-In Progress","2012/01/03 13:48:13.000","2012/01/03 13:48:13.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-Wait","2012/01/03 14:28:00.000","2012/01/03 14:28:00.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-Wait"
"1-618350811","Accepted-In Progress","2012/01/04 10:19:43.000","2012/01/04 10:19:43.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-Wait","2012/01/04 10:22:53.000","2012/01/04 10:22:53.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-Wait"
"1-618350811","Accepted-In Progress","2012/01/04 13:07:03.000","2012/01/04 13:07:03.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Accepted-In Progress","2012/01/04 13:22:48.000","2012/01/04 13:22:48.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Queued-Awaiting Assignment","2012/01/04 13:23:34.000","2012/01/04 13:23:34.000","Fluxicon Disco","Variant 228","228","Frederic-Org line A2","Org line A2","Frederic","Queued-Awaiting Assignment"
"1-618350811","Accepted-In Progress","2012/01/04 13:24:20.000","2012/01/04 13:24:20.000","Fluxicon Disco","Variant 228","228","Maciej-Org line A2","Org line A2","Maciej","Accepted-In Progress"
"1-618350811","Queued-Awaiting Assignment","2012/01/04 13:34:55.000","2012/01/04 13:34:55.000","Fluxicon Disco","Variant 228","228","Prasad-Org line C","Org line C","Prasad","Queued-Awaiting Assignment"
"1-618350811","Accepted-In Progress","2012/01/04 13:45:03.000","2012/01/04 13:45:03.000","Fluxicon Disco","Variant 228","228","Jitender-Org line C","Org line C","Jitender","Accepted-In Progress"
"1-618350811","Accepted-Wait","2012/01/04 14:12:21.000","2012/01/04 14:12:21.000","Fluxicon Disco","Variant 228","228","Jitender-Org line C","Org line C","Jitender","Accepted-Wait"
"1-618350811","Queued-Awaiting Assignment","2012/01/05 09:43:34.000","2012/01/05 09:43:34.000","Fluxicon Disco","Variant 228","228","Amit-Org line C","Org line C","Amit","Queued-Awaiting Assignment"
"1-618350811","Accepted-In Progress","2012/03/02 13:53:06.000","2012/03/02 13:53:06.000","Fluxicon Disco","Variant 228","228","Garima-Org line C","Org line C","Garima","Accepted-In Progress"
"1-618350811","Accepted-Wait","2012/03/02 14:05:20.000","2012/03/02 14:05:20.000","Fluxicon Disco","Variant 228","228","Garima-Org line C","Org line C","Garima","Accepted-Wait"
"1-618350811","Queued-Awaiting Assignment","2012/03/08 10:31:51.000","2012/03/08 10:31:51.000","Fluxicon Disco","Variant 228","228","Robert-Org line C","Org line C","Robert","Queued-Awaiting Assignment"
"1-618350811","Queued-Awaiting Assignment","2012/03/12 19:19:23.000","2012/03/12 19:19:23.000","Fluxicon Disco","Variant 228","228","Amit-Org line C","Org line C","Amit","Queued-Awaiting Assignment"
"1-618350811","Accepted-In Progress","2012/03/19 10:58:46.000","2012/03/19 10:58:46.000","Fluxicon Disco","Variant 228","228","Sreelesh-Org line C","Org line C","Sreelesh","Accepted-In Progress"
"1-618350811","Queued-Awaiting Assignment","2012/03/28 12:42:48.000","2012/03/28 12:42:48.000","Fluxicon Disco","Variant 228","228","Prasad-Org line C","Org line C","Prasad","Queued-Awaiting Assignment"
"1-618350811","Accepted-In Progress","2012/03/28 13:41:29.000","2012/03/28 13:41:29.000","Fluxicon Disco","Variant 228","228","Umar-Org line C","Org line C","Umar","Accepted-In Progress"
"1-618350811","Accepted-In Progress","2012/03/28 14:40:01.000","2012/03/28 14:40:01.000","Fluxicon Disco","Variant 228","228","Jitender-Org line C","Org line C","Jitender","Accepted-In Progress"
"1-618350811","Completed-Closed","2012/03/28 14:42:04.000","2012/03/28 14:42:04.000","Fluxicon Disco","Variant 228","228","Jitender-Org line C","Org line C","Jitender","Completed-Closed"
"1-618589528","Accepted-In Progress","2011/12/01 15:52:56.000","2011/12/01 15:52:56.000","Fluxicon Disco","Variant 13","13","Ian-Org line A2","Org line A2","Ian","Accepted-In Progress"
"1-618589528","Accepted-Assigned","2011/12/01 15:54:50.000","2011/12/01 15:54:50.000","Fluxicon Disco","Variant 13","13","Ian-Org line A2","Org line A2","Ian","Accepted-Assigned"
"1-618589528","Accepted-In Progress","2011/12/06 16:05:32.000","2011/12/06 16:05:32.000","Fluxicon Disco","Variant 13","13","Ian-Org line A2","Org line A2","Ian","Accepted-In Progress"
"1-618589528","Accepted-In Progress","2012/05/17 12:53:39.000","2012/05/17 12:53:39.000","Fluxicon Disco","Variant 13","13","Andrew-Org line A2","Org line A2","Andrew","Accepted-In Progress"
"1-618589528","Completed-Closed","2012/05/17 12:53:45.000","2012/05/17 12:53:45.000","Fluxicon Disco","Variant 13","13","Andrew-Org line A2","Org line A2","Andrew","Completed-Closed"
"1-618620384","Accepted-In Progress","2011/12/01 10:20:57.000","2011/12/01 10:20:57.000","Fluxicon Disco","Variant 1","1","Rafal-Org line A2","Org line A2","Rafal","Accepted-In Progress"
"1-618620384","Completed-Closed","2012/02/23 13:41:54.000","2012/02/23 13:41:54.000","Fluxicon Disco","Variant 1","1","Rafal-Org line A2","Org line A2","Rafal","Completed-Closed"
"1-618764275","Accepted-In Progress","2011/12/01 14:57:56.000","2011/12/01 14:57:56.000","Fluxicon Disco","Variant 229","229","Pawel-Org line A2","Org line A2","Pawel","Accepted-In Progress"
"1-618764275","Accepted-Assigned","2011/12/21 11:32:55.000","2011/12/21 11:32:55.000","Fluxicon Disco","Variant 229","229","Pawel-Org line A2","Org line A2","Pawel","Accepted-Assigned"
"1-618764275","Accepted-In Progress","2012/02/17 14:22:03.000","2012/02/17 14:22:03.000","Fluxicon Disco","Variant 229","229","Agnieszka-Org line A2","Org line A2","Agnieszka","Accepted-In Progress"
"1-618764275","Accepted-Wait","2012/02/20 11:15:01.000","2012/02/20 11:15:01.000","Fluxicon Disco","Variant 229","229","Agnieszka-Org line A2","Org line A2","Agnieszka","Accepted-Wait"
"1-618764275","Accepted-In Progress","2012/02/24 15:15:47.000","2012/02/24 15:15:47.000","Fluxicon Disco","Variant 229","229","Pawel-Org line A2","Org line A2","Pawel","Accepted-In Progress"
"1-618764275","Accepted-Assigned","2012/02/24 15:23:13.000","2012/02/24 15:23:13.000","Fluxicon Disco","Variant 229","229","Agnieszka-Org line A2","Org line A2","Agnieszka","Accepted-Assigned"
"1-618764275","Accepted-In Progress","2012/02/24 15:56:03.000","2012/02/24 15:56:03.000","Fluxicon Disco","Variant 229","229","Pawel-Org line A2","Org line A2","Pawel","Accepted-In Progress"
"1-618764275","Completed-Closed","2012/02/24 15:56:06.000","2012/02/24 15:56:06.000","Fluxicon Disco","Variant 229","229","Pawel-Org line A2","Org line A2","Pawel","Completed-Closed"
"1-618859631","Accepted-In Progress","2011/12/01 17:34:34.000","2011/12/01 17:34:34.000","Fluxicon Disco","Variant 230","230","Prasad-Org line C","Org line C","Prasad","Accepted-In Progress"
"1-618859631","Queued-Awaiting Assignment","2011/12/01 17:35:30.000","2011/12/01 17:35:30.000","Fluxicon Disco","Variant 230","230","Prasad-Org line C","Org line C","Prasad","Queued-Awaiting Assignment"
"1-618859631","Accepted-In Progress","2011/12/01 17:44:11.000","2011/12/01 17:44:11.000","Fluxicon Disco","Variant 230","230","Manoj-Org line C","Org line C","Manoj","Accepted-In Progress"
"1-618859631","Accepted-Wait","2011/12/01 17:50:49.000","2011/12/01 17:50:49.000","Fluxicon Disco","Variant 230","230","Manoj-Org line C","Org line C","Manoj","Accepted-Wait"
"1-618859631","Queued-Awaiting Assignment","2011/12/05 14:44:20.000","2011/12/05 14:44:20.000","Fluxicon Disco","Variant 230","230","Frederic-Org line A2","Org line A2","Frederic","Queued-Awaiting Assignment"
"1-618859631","Accepted-In Progress","2011/12/12 15:29:04.000","2011/12/12 15:29:04.000","Fluxicon Disco","Variant 230","230","Frederic-Org line A2","Org line A2","Frederic","Accepted-In Progress"
"1-618859631","Completed-Closed","2012/01/19 09:11:19.000","2012/01/19 09:11:19.000","Fluxicon Disco","Variant 230","230","Frederic-Org line A2","Org line A2","Frederic","Completed-Closed"
"1-618859631","Accepted-In Progress","2012/01/19 09:11:24.000","2012/01/19 09:11:24.000","Fluxicon Disco","Variant 230","230","Frederic-Org line A2","Org line A2","Frederic","Accepted-In Progress"
"1-618859631","Completed-Closed","2012/01/19 09:11:34.000","2012/01/19 09:11:34.000","Fluxicon Disco","Variant 230","230","Frederic-Org line A2","Org line A2","Frederic","Completed-Closed"
"1-618883006","Accepted-In Progress","2011/12/02 04:39:11.000","2011/12/02 04:39:11.000","Fluxicon Disco","Variant 11","11","Patrik-Org line A2","Org line A2","Patrik","Accepted-In Progress"
"1-618883006","Queued-Awaiting Assignment","2011/12/02 04:39:48.000","2011/12/02 04:39:48.000","Fluxicon Disco","Variant 11","11","Patrik-Org line A2","Org line A2","Patrik","Queued-Awaiting Assignment"
"1-618883006","Accepted-In Progress","2011/12/02 07:49:59.000","2011/12/02 07:49:59.000","Fluxicon Disco","Variant 11","11","Fredrik-Org line A2","Org line A2","Fredrik","Accepted-In Progress"
"1-618883006","Queued-Awaiting Assignment","2011/12/02 07:50:11.000","2011/12/02 07:50:11.000","Fluxicon Disco","Variant 11","11","Jihong-Org line B","Org line B","Jihong","Queued-Awaiting Assignment"
"1-618883006","Accepted-In Progress","2012/01/05 03:31:59.000","2012/01/05 03:31:59.000","Fluxicon Disco","Variant 11","11","Kwewat-Org line B","Org line B","Kwewat","Accepted-In Progress"
"1-618883006","Completed-Closed","2012/01/05 03:32:02.000","2012/01/05 03:32:02.000","Fluxicon Disco","Variant 11","11","Kwewat-Org line B","Org line B","Kwewat","Completed-Closed"
"1-619053302","Accepted-In Progress","2011/12/02 11:04:01.000","2011/12/02 11:04:01.000","Fluxicon Disco","Variant 231","231","Stefan-Org line C","Org line C","Stefan","Accepted-In Progress"
"1-619053302","Queued-Awaiting Assignment","2011/12/02 11:06:46.000","2011/12/02 11:06:46.000","Fluxicon Disco","Variant 231","231","Stefan-Org line C","Org line C","Stefan","Queued-Awaiting Assignment"
"1-619053302","Accepted-In Progress","2011/12/02 13:13:40.000","2011/12/02 13:13:40.000","Fluxicon Disco","Variant 231","231","Stefan-Org line C","Org line C","Stefan","Accepted-In Progress"
"1-619053302","Accepted-Assigned","2011/12/02 13:14:03.000","2011/12/02 13:14:03.000","Fluxicon Disco","Variant 231","231","Julien-Org line C","Org line C","Julien","Accepted-Assigned"
"1-619053302","Accepted-In Progress","2012/01/02 13:14:01.000","2012/01/02 13:14:01.000","Fluxicon Disco","Variant 231","231","Julien-Org line C","Org line C","Julien","Accepted-In Progress"
"1-619053302","Accepted-In Progress","2012/01/03 15:44:20.000","2012/01/03 15:44:20.000","Fluxicon Disco","Variant 231","231","William-Org line C","Org line C","William","Accepted-In Progress"
"1-619053302","Accepted-Assigned","2012/01/03 15:47:07.000","2012/01/03 15:47:07.000","Fluxicon Disco","Variant 231","231","Julien-Org line C","Org line C","Julien","Accepted-Assigned"
"1-619053302","Accepted-In Progress","2012/02/21 14:15:31.000","2012/02/21 14:15:31.000","Fluxicon Disco","Variant 231","231","Kjell-Org line C","Org line C","Kjell","Accepted-In Progress"
"1-619053302","Completed-Closed","2012/02/21 14:15:35.000","2012/02/21 14:15:35.000","Fluxicon Disco","Variant 231","231","Kjell-Org line C","Org line C","Kjell","Completed-Closed"
"1-619067777","Accepted-In Progress","2011/12/02 10:46:41.000","2011/12/02 10:46:41.000","Fluxicon Disco","Variant 26","26","Britt-Org line A2","Org line A2","Britt","Accepted-In Progress"
"1-619067777","Queued-Awaiting Assignment","2011/12/02 10:47:20.000","2011/12/02 10:47:20.000","Fluxicon Disco","Variant 26","26","Britt-Org line A2","Org line A2","Britt","Queued-Awaiting Assignment"
"1-619067777","Accepted-In Progress","2011/12/12 14:52:12.000","2011/12/12 14:52:12.000","Fluxicon Disco","Variant 26","26","Britt-Org line A2","Org line A2","Britt","Accepted-In Progress"
"1-619067777","Accepted-Wait","2011/12/12 14:52:18.000","2011/12/12 14:52:18.000","Fluxicon Disco","Variant 26","26","Britt-Org line A2","Org line A2","Britt","Accepted-Wait"
"1-619067777","Accepted-In Progress","2012/01/06 06:25:12.000","2012/01/06 06:25:12.000","Fluxicon Disco","Variant 26","26","Kwewat-Org line B","Org line B","Kwewat","Accepted-In Progress"
"1-619067777","Completed-Closed","2012/01/06 06:26:16.000","2012/01/06 06:26:16.000","Fluxicon Disco","Variant 26","26","Kwewat-Org line B","Org line B","Kwewat","Completed-Closed"
"1-619087129","Accepted-In Progress","2011/12/02 12:09:21.000","2011/12/02 12:09:21.000","Fluxicon Disco","Variant 1","1","Ewa-Org line G3","Org line G3","Ewa","Accepted-In Progress"
"1-619087129","Completed-Closed","2012/01/03 11:10:20.000","2012/01/03 11:10:20.000","Fluxicon Disco","Variant 1","1","Ewa-Org line G3","Org line G3","Ewa","Completed-Closed"
"1-619109941","Accepted-In Progress","2011/12/02 12:45:33.000","2011/12/02 12:45:33.000","Fluxicon Disco","Variant 232","232","Amit-Org line C","Org line C","Amit","Accepted-In Progress"
"1-619109941","Queued-Awaiting Assignment","2011/12/02 12:51:13.000","2011/12/02 12:51:13.000","Fluxicon Disco","Variant 232","232","Amit-Org line C","Org line C","Amit","Queued-Awaiting Assignment"
"1-619109941","Accepted-In Progress","2011/12/06 11:32:54.000","2011/12/06 11:32:54.000","Fluxicon Disco","Variant 232","232","Prashant-Org line C","Org line C","Prashant","Accepted-In Progress"
"1-619109941","Queued-Awaiting Assignment","2011/12/06 11:35:01.000","2011/12/06 11:35:01.000","Fluxicon Disco","Variant 232","232","Robert-Org line C","Org line C","Robert","Queued-Awaiting Assignment"
